Value of maximum flow: 61559
Flow:
(449, 309, 83)
(450, 309, 20)
(451, 697, 106)
(451, 309, 103)
(452, 309, 79)
(453, 972, 29)
(453, 309, 48)
(456, 309, 82)
(456, 967, 60)
(456, 25, 39)
(456, 290, 50)
(456, 201, 35)
(456, 606, 10)
(457, 309, 33)
(457, 338, 93)
(457, 782, 59)
(457, 668, 46)
(457, 495, 8)
(458, 309, 122)
(459, 309, 75)
(460, 309, 41)
(460, 168, 39)
(460, 238, 4)
(461, 760, 85)
(461, 309, 121)
(462, 115, 64)
(462, 755, 24)
(462, 619, 32)
(462, 979, 16)
(462, 969, 18)
(462, 309, 32)
(463, 622, 13)
(463, 506, 44)
(464, 309, 60)
(465, 309, 36)
(465, 858, 18)
(465, 701, 2)
(466, 309, 137)
(467, 309, 200)
(468, 309, 90)
(469, 515, 52)
(472, 309, 69)
(473, 309, 78)
(473, 666, 28)
(474, 309, 154)
(475, 309, 100)
(476, 754, 40)
(476, 823, 14)
(476, 306, 55)
(476, 111, 11)
(476, 554, 32)
(476, 75, 96)
(476, 166, 11)
(477, 309, 103)
(477, 931, 16)
(477, 131, 17)
(477, 430, 33)
(477, 439, 7)
(477, 939, 4)
(478, 309, 92)
(479, 309, 102)
(479, 221, 11)
(479, 549, 10)
(479, 389, 12)
(480, 173, 28)
(480, 598, 19)
(480, 309, 74)
(481, 633, 17)
(481, 430, 43)
(482, 309, 113)
(483, 117, 15)
(483, 794, 6)
(483, 166, 5)
(483, 205, 34)
(484, 888, 30)
(484, 369, 29)
(484, 123, 5)
(485, 299, 21)
(485, 588, 8)
(485, 240, 33)
(485, 718, 32)
(486, 416, 105)
(486, 558, 40)
(486, 941, 1)
(487, 309, 30)
(487, 238, 38)
(488, 309, 38)
(490, 309, 140)
(491, 309, 91)
(492, 309, 74)
(493, 309, 121)
(493, 807, 4)
(493, 858, 17)
(494, 309, 21)
(494, 859, 21)
(494, 24, 22)
(494, 247, 19)
(495, 309, 96)
(496, 309, 235)
(497, 794, 59)
(497, 440, 8)
(498, 309, 165)
(500, 359, 30)
(501, 309, 57)
(502, 518, 22)
(502, 176, 31)
(502, 20, 34)
(503, 381, 9)
(503, 559, 30)
(504, 309, 110)
(504, 247, 57)
(504, 345, 3)
(505, 309, 69)
(505, 647, 3)
(505, 495, 50)
(505, 653, 26)
(505, 701, 4)
(506, 309, 208)
(508, 309, 97)
(509, 309, 53)
(509, 387, 23)
(509, 644, 24)
(511, 309, 228)
(512, 309, 30)
(513, 299, 21)
(513, 187, 13)
(513, 540, 22)
(513, 313, 1)
(513, 261, 22)
(513, 490, 30)
(514, 241, 20)
(514, 37, 84)
(514, 763, 20)
(515, 309, 284)
(516, 309, 112)
(517, 307, 65)
(517, 619, 31)
(518, 309, 75)
(519, 309, 187)
(520, 309, 19)
(521, 309, 48)
(522, 646, 28)
(522, 885, 15)
(522, 849, 20)
(522, 878, 32)
(522, 382, 94)
(522, 482, 28)
(522, 452, 12)
(522, 999, 11)
(524, 309, 203)
(525, 213, 27)
(525, 681, 4)
(525, 97, 80)
(525, 26, 34)
(525, 685, 80)
(526, 309, 38)
(527, 784, 9)
(527, 299, 32)
(527, 310, 111)
(527, 23, 4)
(528, 309, 87)
(529, 309, 49)
(530, 309, 35)
(530, 246, 40)
(531, 565, 16)
(531, 324, 44)
(531, 776, 26)
(531, 544, 1)
(531, 309, 28)
(532, 691, 12)
(532, 419, 2)
(532, 309, 39)
(533, 309, 28)
(533, 593, 41)
(533, 491, 30)
(533, 567, 9)
(534, 847, 36)
(534, 941, 21)
(535, 309, 65)
(536, 701, 64)
(536, 433, 13)
(536, 403, 91)
(536, 863, 1)
(536, 45, 28)
(536, 731, 88)
(536, 248, 3)
(536, 323, 27)
(536, 333, 13)
(536, 498, 14)
(537, 309, 82)
(538, 309, 94)
(539, 309, 64)
(539, 841, 16)
(540, 309, 134)
(541, 309, 83)
(542, 309, 74)
(543, 307, 4)
(543, 309, 241)
(544, 309, 18)
(545, 169, 25)
(545, 309, 55)
(546, 309, 137)
(547, 757, 47)
(547, 97, 58)
(548, 921, 51)
(548, 113, 33)
(549, 309, 145)
(551, 181, 23)
(551, 143, 112)
(551, 121, 32)
(551, 438, 15)
(553, 309, 139)
(554, 309, 32)
(555, 309, 122)
(555, 201, 14)
(556, 309, 109)
(557, 309, 87)
(558, 309, 123)
(559, 309, 99)
(560, 190, 2)
(560, 247, 40)
(560, 314, 7)
(560, 763, 78)
(560, 387, 40)
(560, 478, 7)
(560, 265, 56)
(561, 878, 7)
(561, 96, 36)
(561, 482, 11)
(562, 832, 22)
(562, 622, 37)
(562, 309, 70)
(563, 579, 25)
(563, 675, 18)
(563, 349, 48)
(564, 309, 33)
(565, 309, 125)
(566, 916, 8)
(566, 660, 51)
(566, 622, 109)
(566, 309, 67)
(567, 309, 236)
(568, 529, 22)
(568, 967, 20)
(569, 309, 113)
(569, 633, 70)
(569, 692, 48)
(569, 249, 28)
(570, 309, 115)
(571, 309, 41)
(573, 309, 133)
(573, 438, 55)
(573, 369, 29)
(574, 309, 96)
(575, 309, 83)
(576, 309, 60)
(576, 666, 12)
(576, 841, 7)
(576, 418, 22)
(578, 827, 17)
(578, 865, 15)
(578, 309, 34)
(579, 309, 173)
(581, 519, 5)
(581, 309, 43)
(582, 309, 139)
(583, 309, 22)
(583, 238, 2)
(583, 646, 26)
(584, 169, 15)
(584, 423, 13)
(584, 14, 37)
(584, 496, 79)
(585, 399, 36)
(585, 423, 16)
(585, 309, 119)
(587, 864, 69)
(587, 267, 85)
(587, 387, 7)
(588, 309, 109)
(589, 309, 19)
(590, 309, 128)
(591, 540, 6)
(591, 571, 35)
(591, 797, 1)
(591, 490, 16)
(591, 664, 95)
(591, 633, 61)
(592, 26, 7)
(592, 515, 22)
(592, 309, 49)
(593, 309, 192)
(594, 309, 228)
(595, 309, 106)
(596, 309, 105)
(597, 859, 48)
(598, 309, 123)
(599, 184, 19)
(599, 706, 13)
(599, 738, 39)
(599, 634, 2)
(600, 309, 138)
(601, 757, 68)
(601, 991, 29)
(601, 930, 54)
(601, 468, 71)
(601, 582, 15)
(602, 173, 23)
(602, 309, 69)
(603, 309, 36)
(605, 309, 234)
(606, 309, 64)
(607, 309, 73)
(608, 309, 58)
(610, 309, 122)
(611, 764, 25)
(611, 694, 38)
(611, 808, 64)
(611, 309, 133)
(613, 309, 129)
(615, 537, 37)
(615, 309, 41)
(616, 613, 3)
(616, 650, 37)
(616, 475, 23)
(616, 208, 19)
(616, 309, 67)
(617, 309, 120)
(618, 309, 74)
(619, 309, 117)
(620, 832, 27)
(621, 364, 22)
(621, 467, 109)
(621, 158, 31)
(621, 969, 8)
(622, 309, 240)
(623, 738, 14)
(623, 720, 39)
(623, 363, 19)
(624, 309, 43)
(624, 345, 40)
(624, 864, 22)
(625, 339, 51)
(625, 556, 13)
(625, 26, 3)
(625, 685, 6)
(625, 824, 38)
(625, 991, 34)
(626, 440, 13)
(626, 458, 57)
(627, 309, 115)
(628, 172, 36)
(629, 701, 10)
(629, 409, 9)
(629, 967, 8)
(630, 634, 32)
(630, 743, 7)
(630, 363, 1)
(630, 286, 59)
(630, 327, 5)
(630, 288, 2)
(630, 309, 37)
(631, 495, 24)
(631, 807, 21)
(632, 458, 65)
(632, 185, 44)
(632, 798, 4)
(633, 309, 306)
(634, 309, 171)
(635, 190, 44)
(635, 916, 32)
(635, 558, 3)
(636, 309, 45)
(636, 858, 18)
(636, 199, 79)
(636, 770, 6)
(636, 403, 11)
(637, 309, 69)
(638, 309, 15)
(639, 309, 57)
(639, 241, 10)
(641, 519, 15)
(641, 309, 134)
(642, 309, 97)
(642, 646, 1)
(643, 742, 21)
(643, 35, 18)
(644, 309, 60)
(645, 309, 70)
(646, 309, 135)
(647, 309, 127)
(648, 349, 30)
(648, 806, 26)
(650, 309, 65)
(651, 309, 14)
(652, 764, 13)
(652, 309, 68)
(653, 309, 232)
(654, 309, 58)
(655, 309, 53)
(656, 309, 88)
(656, 162, 4)
(656, 822, 71)
(657, 309, 139)
(658, 735, 4)
(658, 309, 23)
(659, 169, 82)
(659, 172, 19)
(659, 309, 44)
(660, 309, 146)
(661, 309, 138)
(662, 309, 90)
(663, 309, 24)
(663, 378, 2)
(664, 309, 186)
(665, 870, 15)
(665, 590, 76)
(665, 379, 4)
(665, 247, 4)
(666, 309, 116)
(667, 822, 65)
(667, 4, 77)
(667, 32, 2)
(667, 299, 36)
(667, 187, 56)
(667, 588, 57)
(668, 309, 126)
(670, 309, 46)
(670, 646, 17)
(671, 309, 133)
(672, 939, 27)
(673, 559, 34)
(674, 822, 46)
(674, 4, 23)
(675, 309, 90)
(676, 331, 4)
(676, 935, 33)
(676, 269, 45)
(676, 745, 66)
(676, 820, 17)
(676, 593, 104)
(676, 175, 20)
(678, 309, 191)
(679, 913, 13)
(679, 701, 6)
(680, 309, 39)
(681, 309, 34)
(682, 367, 37)
(682, 807, 34)
(685, 309, 86)
(686, 309, 46)
(688, 309, 63)
(689, 117, 42)
(689, 806, 3)
(689, 309, 36)
(690, 309, 181)
(691, 309, 193)
(692, 309, 180)
(693, 596, 10)
(694, 309, 68)
(695, 430, 36)
(695, 939, 8)
(695, 181, 57)
(695, 651, 14)
(695, 285, 18)
(695, 888, 29)
(695, 47, 33)
(695, 844, 94)
(695, 535, 27)
(695, 401, 19)
(695, 238, 13)
(695, 245, 25)
(695, 686, 1)
(695, 488, 10)
(696, 309, 85)
(697, 309, 260)
(699, 950, 58)
(699, 528, 30)
(699, 627, 32)
(699, 850, 27)
(699, 93, 24)
(700, 309, 109)
(701, 309, 282)
(702, 309, 128)
(703, 678, 64)
(704, 186, 21)
(704, 558, 43)
(704, 511, 26)
(705, 309, 41)
(705, 32, 17)
(706, 309, 71)
(707, 893, 15)
(707, 442, 34)
(708, 309, 64)
(708, 378, 38)
(709, 309, 179)
(710, 309, 166)
(712, 816, 27)
(712, 309, 45)
(713, 646, 45)
(713, 371, 3)
(713, 338, 102)
(714, 309, 138)
(714, 371, 34)
(714, 406, 16)
(714, 647, 37)
(715, 309, 57)
(715, 508, 17)
(715, 742, 11)
(715, 903, 36)
(715, 379, 46)
(716, 337, 49)
(716, 805, 24)
(716, 441, 39)
(716, 976, 44)
(717, 309, 15)
(717, 825, 24)
(717, 409, 15)
(717, 404, 46)
(717, 967, 109)
(718, 309, 184)
(719, 519, 51)
(719, 511, 26)
(719, 27, 64)
(720, 309, 83)
(721, 364, 18)
(721, 309, 36)
(722, 309, 87)
(722, 777, 35)
(722, 345, 11)
(722, 932, 36)
(724, 183, 2)
(724, 657, 50)
(724, 344, 29)
(724, 45, 37)
(725, 309, 88)
(725, 35, 1)
(725, 870, 17)
(726, 994, 41)
(726, 965, 19)
(726, 246, 23)
(727, 309, 63)
(728, 309, 29)
(729, 307, 26)
(730, 309, 71)
(730, 701, 21)
(731, 309, 110)
(733, 309, 185)
(734, 372, 44)
(734, 662, 46)
(734, 598, 3)
(734, 309, 50)
(735, 309, 238)
(736, 184, 30)
(738, 309, 172)
(739, 309, 14)
(741, 309, 124)
(742, 309, 152)
(743, 309, 7)
(744, 309, 84)
(745, 309, 92)
(746, 309, 59)
(746, 290, 23)
(747, 309, 158)
(748, 128, 89)
(748, 93, 8)
(748, 694, 5)
(748, 309, 60)
(749, 309, 58)
(749, 777, 32)
(750, 678, 7)
(750, 997, 18)
(750, 228, 71)
(752, 228, 11)
(752, 309, 98)
(753, 309, 171)
(753, 398, 12)
(754, 309, 40)
(755, 309, 83)
(757, 309, 184)
(758, 598, 18)
(758, 496, 62)
(759, 309, 128)
(760, 309, 190)
(761, 921, 70)
(761, 633, 4)
(762, 309, 120)
(763, 309, 226)
(764, 309, 103)
(766, 798, 43)
(766, 627, 34)
(766, 147, 51)
(766, 128, 25)
(767, 309, 30)
(768, 309, 79)
(769, 309, 68)
(769, 931, 15)
(769, 385, 58)
(769, 633, 106)
(769, 610, 66)
(769, 439, 26)
(769, 603, 36)
(769, 113, 15)
(769, 741, 16)
(770, 309, 40)
(771, 309, 142)
(772, 309, 47)
(773, 309, 84)
(775, 309, 36)
(776, 309, 57)
(777, 309, 243)
(782, 309, 135)
(783, 309, 24)
(784, 309, 60)
(785, 516, 32)
(785, 309, 40)
(786, 764, 28)
(787, 33, 46)
(787, 464, 23)
(787, 700, 46)
(787, 680, 21)
(787, 961, 18)
(787, 309, 58)
(789, 75, 15)
(789, 159, 43)
(789, 205, 33)
(790, 309, 178)
(794, 309, 65)
(795, 158, 7)
(795, 162, 61)
(795, 352, 94)
(795, 32, 68)
(796, 309, 139)
(796, 924, 77)
(796, 122, 69)
(797, 309, 29)
(798, 309, 47)
(799, 309, 65)
(800, 735, 8)
(800, 309, 107)
(801, 309, 32)
(801, 762, 42)
(802, 307, 56)
(802, 91, 59)
(802, 771, 1)
(802, 309, 33)
(803, 841, 36)
(804, 446, 3)
(804, 738, 94)
(804, 309, 82)
(805, 309, 40)
(806, 309, 303)
(807, 309, 316)
(808, 309, 150)
(810, 709, 5)
(810, 29, 19)
(810, 860, 26)
(810, 381, 20)
(810, 617, 81)
(810, 661, 4)
(810, 363, 52)
(810, 309, 35)
(811, 932, 43)
(811, 644, 30)
(813, 326, 37)
(813, 709, 41)
(814, 309, 137)
(815, 309, 114)
(816, 309, 162)
(817, 822, 79)
(818, 241, 47)
(818, 742, 28)
(820, 309, 17)
(822, 309, 284)
(823, 309, 71)
(824, 309, 117)
(825, 309, 83)
(826, 309, 186)
(827, 309, 40)
(828, 516, 13)
(828, 246, 33)
(828, 784, 5)
(830, 309, 148)
(830, 657, 1)
(832, 309, 162)
(833, 556, 49)
(833, 26, 1)
(833, 309, 66)
(834, 997, 31)
(834, 862, 14)
(834, 348, 68)
(835, 557, 12)
(835, 41, 80)
(835, 201, 43)
(835, 466, 4)
(836, 257, 51)
(836, 389, 48)
(837, 595, 13)
(837, 69, 32)
(837, 589, 19)
(837, 526, 18)
(837, 277, 4)
(839, 570, 46)
(840, 20, 69)
(840, 446, 2)
(840, 661, 107)
(841, 309, 156)
(842, 309, 141)
(843, 309, 44)
(843, 124, 36)
(843, 657, 18)
(844, 309, 132)
(845, 309, 45)
(846, 309, 25)
(846, 42, 60)
(846, 747, 41)
(847, 309, 56)
(848, 600, 30)
(848, 254, 2)
(849, 309, 60)
(850, 309, 161)
(851, 978, 17)
(851, 339, 32)
(851, 681, 30)
(851, 556, 15)
(851, 309, 29)
(852, 764, 24)
(852, 309, 68)
(853, 309, 19)
(854, 37, 11)
(855, 427, 57)
(855, 654, 58)
(855, 141, 3)
(855, 93, 8)
(855, 309, 44)
(856, 678, 5)
(856, 309, 46)
(857, 128, 66)
(857, 710, 14)
(858, 309, 187)
(859, 309, 189)
(860, 309, 78)
(861, 309, 154)
(862, 309, 145)
(863, 309, 35)
(864, 309, 167)
(865, 309, 115)
(866, 117, 2)
(866, 309, 53)
(867, 600, 35)
(868, 186, 51)
(868, 44, 20)
(868, 978, 60)
(868, 27, 15)
(868, 339, 8)
(868, 520, 19)
(868, 542, 34)
(868, 237, 69)
(868, 972, 11)
(869, 790, 18)
(869, 427, 10)
(869, 147, 30)
(869, 309, 51)
(870, 309, 260)
(873, 309, 13)
(873, 449, 9)
(873, 418, 41)
(873, 488, 13)
(873, 472, 46)
(874, 549, 63)
(874, 389, 12)
(876, 731, 16)
(876, 404, 32)
(878, 309, 153)
(879, 309, 21)
(879, 747, 28)
(879, 321, 27)
(879, 25, 5)
(879, 606, 19)
(879, 383, 30)
(879, 359, 4)
(880, 309, 53)
(881, 859, 26)
(881, 744, 3)
(881, 870, 25)
(882, 515, 56)
(882, 399, 8)
(882, 304, 5)
(882, 680, 1)
(882, 961, 52)
(883, 309, 52)
(884, 697, 57)
(884, 309, 124)
(885, 309, 68)
(886, 309, 71)
(887, 309, 72)
(887, 777, 10)
(888, 309, 212)
(889, 309, 71)
(890, 691, 43)
(890, 309, 36)
(891, 914, 9)
(891, 994, 44)
(891, 815, 45)
(891, 352, 15)
(891, 246, 52)
(892, 593, 47)
(892, 571, 6)
(892, 175, 14)
(893, 309, 84)
(894, 309, 74)
(894, 814, 25)
(894, 277, 44)
(894, 422, 23)
(894, 337, 21)
(894, 415, 35)
(894, 308, 10)
(894, 338, 5)
(895, 309, 32)
(895, 777, 15)
(895, 267, 12)
(896, 309, 67)
(896, 718, 16)
(896, 177, 3)
(896, 883, 3)
(896, 350, 24)
(896, 133, 26)
(896, 983, 1)
(896, 332, 21)
(896, 249, 36)
(897, 309, 45)
(897, 430, 14)
(897, 741, 16)
(898, 309, 29)
(898, 902, 28)
(898, 50, 8)
(899, 367, 39)
(900, 309, 84)
(900, 466, 69)
(901, 309, 155)
(902, 309, 149)
(903, 309, 59)
(904, 309, 183)
(905, 886, 30)
(905, 176, 19)
(905, 309, 41)
(906, 901, 38)
(906, 304, 10)
(907, 389, 24)
(907, 741, 4)
(907, 143, 18)
(907, 690, 78)
(908, 946, 25)
(908, 972, 58)
(908, 697, 13)
(910, 997, 33)
(910, 228, 29)
(910, 364, 2)
(911, 696, 17)
(911, 185, 77)
(911, 334, 24)
(911, 147, 52)
(911, 191, 36)
(911, 565, 57)
(911, 324, 18)
(912, 309, 41)
(913, 309, 63)
(914, 309, 47)
(916, 309, 40)
(917, 764, 7)
(917, 553, 78)
(917, 326, 2)
(918, 954, 36)
(918, 442, 43)
(918, 34, 15)
(919, 309, 95)
(921, 309, 181)
(922, 515, 9)
(922, 496, 39)
(922, 309, 50)
(923, 515, 38)
(923, 607, 73)
(923, 252, 24)
(923, 173, 9)
(923, 816, 35)
(924, 309, 80)
(925, 113, 40)
(925, 759, 9)
(925, 741, 14)
(926, 309, 39)
(926, 345, 5)
(927, 519, 41)
(927, 213, 30)
(927, 309, 99)
(928, 309, 138)
(928, 430, 4)
(930, 309, 111)
(931, 309, 54)
(932, 309, 79)
(933, 764, 6)
(933, 553, 19)
(933, 176, 33)
(934, 309, 89)
(935, 309, 72)
(938, 600, 49)
(939, 309, 89)
(940, 806, 24)
(940, 159, 48)
(940, 934, 24)
(940, 474, 7)
(940, 427, 27)
(940, 638, 15)
(940, 141, 87)
(940, 73, 8)
(941, 309, 106)
(943, 886, 37)
(943, 518, 19)
(944, 165, 35)
(945, 309, 60)
(946, 309, 167)
(947, 720, 44)
(947, 842, 42)
(947, 327, 4)
(947, 309, 22)
(949, 309, 70)
(950, 309, 99)
(951, 309, 120)
(952, 257, 61)
(953, 309, 127)
(954, 309, 204)
(955, 73, 42)
(955, 128, 19)
(956, 309, 62)
(957, 515, 18)
(957, 172, 14)
(957, 826, 21)
(958, 960, 28)
(959, 271, 9)
(959, 847, 20)
(959, 660, 75)
(959, 309, 83)
(960, 309, 125)
(961, 309, 131)
(962, 41, 19)
(963, 553, 14)
(963, 709, 41)
(963, 56, 12)
(963, 739, 14)
(963, 215, 24)
(963, 281, 51)
(963, 537, 24)
(965, 309, 78)
(966, 763, 41)
(967, 309, 197)
(969, 309, 76)
(970, 158, 47)
(970, 309, 64)
(971, 309, 120)
(971, 247, 19)
(972, 309, 138)
(973, 213, 18)
(973, 757, 17)
(973, 946, 90)
(973, 26, 24)
(973, 824, 79)
(973, 468, 19)
(973, 524, 11)
(973, 459, 8)
(973, 574, 21)
(974, 364, 44)
(974, 979, 27)
(974, 309, 63)
(975, 309, 38)
(975, 702, 11)
(975, 25, 20)
(976, 309, 111)
(977, 567, 40)
(977, 921, 60)
(978, 309, 121)
(979, 309, 207)
(982, 20, 26)
(982, 309, 104)
(983, 309, 157)
(985, 309, 86)
(986, 309, 42)
(986, 321, 55)
(986, 41, 65)
(986, 768, 2)
(986, 234, 77)
(987, 816, 29)
(987, 309, 72)
(988, 951, 5)
(988, 165, 1)
(989, 482, 2)
(989, 913, 33)
(989, 223, 18)
(989, 653, 32)
(989, 183, 9)
(990, 506, 33)
(991, 309, 63)
(992, 701, 92)
(993, 208, 22)
(993, 559, 8)
(993, 845, 27)
(993, 309, 50)
(994, 309, 281)
(995, 590, 45)
(995, 314, 7)
(995, 777, 111)
(996, 516, 10)
(997, 309, 236)
(998, 954, 25)
(998, 538, 86)
(998, 34, 2)
(998, 546, 52)
(998, 760, 20)
(999, 309, 87)
